id,timestamp,hour,day,month,datetime,source,destination,cab_type,name,price,distance,surge_multiplier,temperature,apparentTemperature,short_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,temperatureHigh,temperatureLow,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,moonPhase,precipIntensityMax,temperatureMin
118409dd-61e3-4ba8-a181-491f78cf8399,1543289242,3,27,11,27/11/2018 03:27,North End,West End,Lyft,Lux,13.5,1.25,1,43.73,37.84,Rain,0.1088,1,0.89,11.14,16.89,4.503,46.49,41.9,40.83,1001.71,79,1,0,4.503,0.64,0.1225,40.45
4ae1e1af-f9e4-4243-8950-d11e615dae0c,NA,23,29,11,NA,Financial District,Fenway,Uber,UberX,13.5,4.48,1,40.29,34.73,Partly Cloudy,0,0,0.59,8.43,13.46,9.936,44.96,28.42,27.29,1010.12,313,0.22,0,9.936,0.75,0,35.2
05c731a2-1e9c-4853-b951-d92862b51717,NA,5,13,12,NA,West End,Haymarket Square,Uber,WAV,7.5,0.72,1,20.07,14.02,Clear,0,0,0.56,4.21,4.21,9.725,33.82,27.11,6.89,1027.98,340,0,0,9.725,0.21,1.00E-04,17.98
398c273c-f752-475b-9441-70f87e7cc3f6,NA,1,27,11,NA,Financial District,Haymarket Square,Uber,Black SUV,27.5,1.25,1,43.61,37.38,Rain,0.1264,1,0.94,12,12,5.235,47.3,42.1,41.98,1004.51,90,1,0,5.235,0.64,0.13,40.49
5c4d09ac-cb5c-49fb-b71e-d4d1c685a921,NA,9,17,12,NA,Fenway,West End,Lyft,Lux Black,22.5,2.83,1,35.84,29.23,Drizzle,0.0092,0.74,0.94,8.52,10.39,3.606,41.39,23.87,34.25,1004.71,352,1,0,3.606,0.33,0.0185,34.07
b0d217ee-820f-48f6-8933-3f242e21cb35,NA,14,28,11,NA,North Station,North End,Uber,UberPool,6.5,1.08,1,39.02,34.01,Partly Cloudy,0,0,0.65,6.91,9.33,9.908,42.6,37.44,28.08,991.71,290,0.37,1,9.908,0.72,0,33.75
d3a0adb7-9cd9-4cf6-9971-fd0036e66ff4,1545093604,0,18,12,18/12/2018 00:40,Theatre District,Haymarket Square,Lyft,Shared,3,1.71,1,37.97,32.71,Partly Cloudy,0,0,0.7,6.96,11.55,9.904,41.41,23.95,28.97,1001.23,292,0.47,0,9.904,0.33,0.0177,34.18
332215e3-83e6-4914-927d-37d66fd24def,1543244170,14,26,11,26/11/2018 14:56,Fenway,Theatre District,Lyft,Lyft XL,16.5,2.73,1,43.51,43.51,Possible Drizzle,0.0053,0.57,0.93,2.73,2.73,6.121,47.3,42.1,41.5,1015.08,122,1,1,6.121,0.64,0.13,40.49
43990bde-1ada-4ea4-8f54-9ce56ee643bf,NA,11,29,11,NA,West End,Haymarket Square,Lyft,Lyft,7,0.69,1,37.4,31.1,Partly Cloudy,0,0,0.67,8.59,10.54,9.937,45.03,28.9,27.31,1004.67,308,0.25,0,9.937,0.75,0,34.67
46ba950e-a18b-42d1-8ae2-d7996188b7df,NA,12,30,11,NA,West End,Haymarket Square,Uber,WAV,8.5,0.72,1,29.39,29.39,Clear,0,0,0.85,2.51,3.84,9.95,42.61,31.42,25.56,1016.59,304,0,0,9.95,0.79,4.00E-04,28.7
6e287817-b239-4e5e-bb97-17fd727fe91c,NA,11,28,11,NA,Boston University,Financial District,Lyft,Lux Black,57.5,3.77,1.75,35.54,30.98,Mostly Cloudy,0,0,0.73,5.31,7.2,9.933,42.61,37.6,27.87,991.07,270,0.76,0,9.933,0.72,0,33.85
c1c9c536-97ae-4e6e-9c22-8c663f8c6cf7,NA,12,2,12,NA,Theatre District,South Station,Uber,Black SUV,27,0.55,1,41.19,36.49,Light Rain,0.0923,1,0.92,7.16,7.16,4.661,50.8,44.97,39.06,1017.35,109,1,0,4.661,0.86,0.0916,36.32
01368c27-8ee4-4060-90dc-9614ef600fe6,NA,20,13,12,NA,Financial District,South Station,Uber,Black SUV,26.5,0.39,1,33.15,30.6,Mostly Cloudy,0,0,0.57,3.02,3.02,9.956,33.83,27.27,19.51,1033.96,96,0.81,0,9.956,0.21,1.00E-04,18.29
640134f4-2ef7-43f9-9c41-cf6671ab9be3,1545143413,14,18,12,18/12/2018 14:30,North Station,North End,Lyft,Lyft XL,11,1.1,1,26.47,14.77,Mostly Cloudy,0,0,0.46,14.36,25.17,10,32.91,20.9,8.68,1009.85,315,0.55,1,10,0.37,0.0029,23.05
7253655f-1b82-483f-a079-e37d539d4646,NA,16,1,12,NA,West End,Haymarket Square,Lyft,Lux Black XL,26,0.75,1,40.01,37.53,Mostly Cloudy,0,0,0.61,3.79,4.95,9.938,44.66,35.04,27.64,1022.43,339,0.51,2,9.938,0.82,0,31.71
d609afc3-414b-45d6-9997-2b54b32733da,NA,12,26,11,NA,Back Bay,Haymarket Square,Uber,Taxi,NA,2.32,1,41.3,41.3,Overcast,0,0,0.93,2.55,2.6,3.475,47.3,42.1,39.51,1014.97,54,1,0,3.475,0.64,0.13,40.49
4be1f7f4-fc47-47cd-86d6-db105f54f72c,NA,18,27,11,NA,Northeastern University,West End,Uber,Black SUV,33,3.34,1,41.82,36.1,Overcast,0,0,0.73,9.51,15.95,9.991,46.35,33.59,33.78,990.2,261,0.92,1,9.991,0.68,0.1419,35.76
fff2ef15-0c1e-404e-912f-e8cb944abb46,1543431908,19,28,11,28/11/2018 19:05,West End,Fenway,Uber,UberX,10.5,2.84,1,41.47,35.66,Overcast,0,0,0.63,9.54,14.86,10,42.72,37.59,29.72,991.85,295,1,0,10,0.72,0,33.82
182b3dc0-3a1b-4b67-951b-ce07bd2d98ef,NA,17,14,12,NA,Theatre District,Boston University,Lyft,Lux,22.5,3.11,1,44.89,43.2,Partly Cloudy,0,0,0.54,3.73,3.73,9.962,46.68,40.9,29.03,1030.83,167,0.16,1,9.962,0.24,0,26.93
59ea23f2-a132-4c89-9ad2-b7e5a21f9812,1545012309,2,17,12,17/12/2018 02:05,Financial District,Northeastern University,Uber,Black SUV,31.5,3.3,1,40.39,34.5,Light Rain,0.092,1,0.91,9.15,14.64,3.202,43.76,34.14,37.83,1009.75,49,1,0,3.202,0.3,0.1266,39.29
333ed1d1-02b5-4386-9deb-546c9bcf9cc5,NA,6,3,12,NA,North Station,Fenway,Lyft,Shared,7,3.2,1,45.58,45.58,Foggy,0,0,0.96,1.25,2.09,1.413,57.02,33.74,44.5,1001.06,307,1,0,1.413,0.89,4.00E-04,43.09
c2c71179-3521-4bdb-8483-f56ee75f68b1,1543862883,18,3,12,03/12/2018 18:48,Financial District,Northeastern University,Uber,UberXL,22,4.73,1,54.62,54.62,Overcast,0,0,0.51,11.12,13.65,10,57.27,33.67,37.03,999.16,284,0.98,1,10,0.89,5.00E-04,42.89
9ef5234c-3fed-440d-83ba-815c5f9ca29c,NA,17,14,12,NA,North End,Theatre District,Lyft,Shared,7,1.55,1,44.89,43.2,Partly Cloudy,0,0,0.54,3.73,3.73,9.962,46.68,40.9,29.03,1030.83,167,0.16,1,9.962,0.24,0,26.93
5543235a-2d84-481f-a4b5-9505d430e06a,1543537683,0,30,11,30/11/2018 00:28,Boston University,Beacon Hill,Lyft,Shared,7,2.71,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84
6fff8ba5-bf1a-44a0-a5dd-1797ce9ed484,NA,13,13,12,NA,South Station,Financial District,Uber,Black,15.5,0.63,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05
615b85cb-62da-40be-9d15-37511db59d9c,NA,1,4,12,NA,West End,Boston University,Lyft,Lyft XL,16.5,2.87,1,45.96,43.06,Partly Cloudy,0,0,0.61,5.65,8.43,10,57.08,33.68,33.28,1002.29,265,0.14,0,10,0.89,4.00E-04,42.86
0a907a26-8f1b-49f4-bb10-2b98e38e87f0,NA,17,13,12,NA,Back Bay,Haymarket Square,Uber,UberXL,28.5,2.2,1,31.24,31.24,Mostly Cloudy,0,0,0.54,2.5,3.2,9.946,33.81,27.05,16.42,1033.89,18,0.69,1,9.946,0.21,1.00E-04,17.91
4020085b-1917-4f39-a124-f992e39ca469,1543899182,4,4,12,04/12/2018 04:53,Fenway,Financial District,Uber,UberXL,20.5,4.4,1,42.08,37.6,Mostly Cloudy,0,0,0.65,7.07,9.16,9.821,56.89,33.73,31.27,1003.93,313,0.67,0,9.821,0.89,4.00E-04,43.1
84a635b1-f0cf-40c7-aa77-dc193d44ef8f,1543336584,16,27,11,27/11/2018 16:36,Fenway,West End,Uber,UberX,10.5,2.72,1,41,34.42,Overcast,0,0,0.83,11.16,17.48,9.285,46.24,33.6,36.27,989.5,258,1,1,9.285,0.68,0.143,35.84
69d5fbf8-1a9a-44fa-bb66-ae5be8f07e2b,NA,1,28,11,NA,North End,West End,Uber,UberPool,9,1.11,1,38.33,32.93,Clear,0,0,0.75,7.33,7.33,10,47.55,33.1,31.1,992.28,240,0.03,0,10,0.68,0.1064,35.36
15e0969e-b3da-4cc6-953b-9bb8d7a9fbea,NA,9,28,11,NA,Boston University,West End,Lyft,Lyft,10.5,3.12,1,34.26,30.15,Partly Cloudy,0,0,0.79,4.54,7,9.924,42.7,37.17,28.36,991.12,252,0.25,0,9.924,0.72,0,33.6
fc2b2a8f-7d07-471e-a9f1-e7bf427613d3,NA,8,13,12,NA,West End,Boston University,Lyft,Lux,19.5,2.88,1,18.97,13.84,Clear,0,0,0.65,3.44,3.44,9.67,33.83,27.27,9.15,1030.07,342,0.02,0,9.67,0.21,1.00E-04,18.29
c637ed8e-dd3e-4411-92e9-90cb6444fc26,NA,21,1,12,NA,Financial District,South Station,Uber,Taxi,NA,0.39,1,40.2,38.55,Mostly Cloudy,0,0,0.65,3.03,3.03,9.454,44.11,34.58,29.53,1023.13,99,0.54,0,9.454,0.82,0,30.17
45b9a76d-fde6-4a2d-bcae-005ae4c25f7f,1543366463,0,28,11,28/11/2018 00:54,Beacon Hill,South Station,Lyft,Lyft XL,10.5,1.55,1,39.13,34.07,Clear,0,0,0.73,7.03,10.51,10,46.83,33.75,31.05,991.99,246,0.12,0,10,0.68,0.1433,36.13
0f5613ed-8ebb-4261-b48c-d328ae586fc1,NA,4,4,12,NA,South Station,Beacon Hill,Lyft,Lyft,10.5,2.55,1,42.08,37.6,Mostly Cloudy,0,0,0.65,7.07,9.16,9.821,56.89,33.73,31.27,1003.93,313,0.67,0,9.821,0.89,4.00E-04,43.1
52b6e811-79f4-4904-abf8-cc09df3bdf0b,NA,22,13,12,NA,South Station,Theatre District,Lyft,Lux Black,16.5,1.18,1,31.98,31.98,Mostly Cloudy,0,0,0.61,1.98,3.86,10,33.81,27.05,19.94,1034.76,161,0.71,0,10,0.21,1.00E-04,17.91
ced6868a-6eff-49fb-96a5-d5f5a0f9af92,NA,22,16,12,NA,Fenway,Theatre District,Lyft,Lux Black XL,62.5,2.73,2,42.38,37.47,Possible Drizzle,0.0016,0.47,0.77,8.02,9.4,7.742,43.73,34.24,35.83,1013.45,60,0.96,0,7.742,0.3,0.1254,38.94
dd2353d6-2702-473c-b1d1-d965bde24e4d,NA,19,2,12,NA,Fenway,West End,Lyft,Lux Black XL,34,2.84,1,49.88,49.22,Light Rain,0.0246,1,0.93,3.38,3.38,3.052,50.8,44.97,48.02,1004.33,159,1,0,3.052,0.86,0.0916,36.32
3aa04d69-2074-452c-a2d1-a2af72520c61,1543209242,5,26,11,26/11/2018 05:14,Back Bay,Haymarket Square,Uber,Black SUV,30.5,2.2,1,41.99,41.99,Overcast,0,0,0.91,0.53,0.88,4.675,46.46,42.17,39.54,1014.11,91,1,0,4.675,0.64,0.1245,40.67
f109b671-dec7-4854-8d01-76cebcca9ca7,1544726711,18,13,12,13/12/2018 18:45,Financial District,North End,Lyft,Lyft,7,1.26,1,32.67,32.67,Mostly Cloudy,0,0,0.53,2.47,4.19,9.926,33.78,26.58,17.58,1033.59,51,0.61,1,9.926,0.21,1.00E-04,17.85
7e81a4be-9b99-474d-8211-693a70e047b6,NA,16,26,11,NA,Haymarket Square,Theatre District,Uber,UberX,7.5,1.16,1,45.8,43.94,Overcast,0.0024,0.29,0.89,4.1,4.3,9.579,46.59,41.77,42.84,1013.62,115,1,1,9.579,0.64,0.1227,40.35
3f48f87a-2332-427a-91f7-e726617bdd6c,NA,5,27,11,NA,Boston University,Financial District,Lyft,Shared,7,4.62,1,43.57,37.78,Rain,0.1447,1,0.91,10.75,17.46,3.579,47.11,33.85,41,999.82,75,1,0,3.579,0.68,0.143,36.34
aa16269d-0c37-4a94-9d95-66a1c9d046cf,1543804986,2,3,12,03/12/2018 02:43,Boston University,Financial District,Lyft,Lyft XL,22.5,3.74,1,46.78,46.78,Overcast,0,0,0.96,2.99,2.99,3.036,51.12,44.96,45.78,1002.75,317,1,0,3.036,0.86,0.0903,36.29
c89d6943-dbdd-4739-97c1-8bfc1bfb2939,NA,14,27,11,NA,North End,Financial District,Lyft,Shared,3.5,1.15,1,42.01,37.66,Overcast,0.0015,0.32,0.91,6.82,7.56,4.394,46.24,33.6,39.68,988.3,237,1,1,4.394,0.68,0.143,35.84
e5da8ee1-af50-4c60-bb9e-34473617f89b,NA,0,29,11,NA,South Station,Beacon Hill,Lyft,Lux Black XL,32.5,2.48,1,39.41,33.81,Mostly Cloudy,0,0,0.69,8.11,12.21,9.996,42.72,37.59,30.16,996.21,294,0.81,0,9.996,0.72,0,33.82
4dcf62a4-80f5-4415-96db-41f0780b320b,NA,14,18,12,NA,South Station,North Station,Uber,Black,19.5,1.58,1,26.47,14.77,Mostly Cloudy,0,0,0.46,14.36,25.17,10,32.91,20.9,8.68,1009.85,315,0.55,1,10,0.37,0.0029,23.05
ba8e1af7-b009-4715-b12d-4a42c2c79ba3,1543421484,16,28,11,28/11/2018 16:11,South Station,Financial District,Lyft,Lux Black,16.5,0.57,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75
97b52c06-9b74-414d-8ef6-804b641617c8,NA,7,17,12,NA,Theatre District,Haymarket Square,Uber,Taxi,NA,1.61,1,38.41,31.98,Drizzle,0.0089,0.85,0.91,9.33,11.58,3.183,41.42,23.89,36.14,1005.18,23,1,0,3.183,0.33,0.0178,34.07
07a7ae0c-2202-461d-bd40-d7a71b2f268f,NA,16,2,12,NA,Beacon Hill,South Station,Uber,Taxi,NA,1.34,1,46.52,43.15,Light Rain,0.0255,1,0.94,6.69,6.69,2.121,52.86,46.6,45.01,1010.97,120,1,1,2.121,0.86,0.1055,36.35
fe0e7e86-cc9e-4346-a06f-4049e9daa445,NA,14,27,11,NA,Beacon Hill,South Station,Lyft,Lyft XL,13.5,2.41,1,42.01,37.66,Overcast,0.0015,0.32,0.91,6.82,7.56,4.394,46.24,33.6,39.68,988.3,237,1,1,4.394,0.68,0.143,35.84
74737dda-3267-4384-99f5-bbb9385459ff,NA,19,3,12,NA,North End,Theatre District,Uber,UberPool,7.5,1.41,1,53.34,53.34,Overcast,0,0,0.5,7.32,8.99,10,57.52,33.58,35.04,999.71,289,0.89,0,10,0.89,4.00E-04,42.83
2dd5c138-78f0-4fd9-9c06-5c088accbcc7,NA,20,1,12,NA,North End,North Station,Uber,UberX,8.5,0.92,1,43.14,43.14,Mostly Cloudy,0,0,0.55,1.93,3.7,9.661,44.76,34.95,27.88,1022.92,105,0.53,0,9.661,0.82,0,31.57
3bbbdae8-946b-41a6-b317-63dcb087e45e,NA,13,15,12,NA,Boston University,Theatre District,Uber,Black,27.5,2.98,1,47.56,46.32,Overcast,0.008,0.32,0.9,3.66,5.3,8.904,54.29,38.48,44.89,1022.68,240,1,0,8.904,0.27,0.0082,39.74
e545c1cb-41a1-413f-878c-cdfcc9145b02,NA,13,17,12,NA,Haymarket Square,Back Bay,Uber,UberPool,11,2.3,1,35.19,28.8,Overcast,0,0,0.89,7.88,8.47,8.459,41.44,23.93,32.17,1004.17,329,1,0,8.459,0.33,0.0175,34.14
043faa0c-4841-483e-bb36-eeb8e435a670,1544921413,0,16,12,16/12/2018 00:50,Northeastern University,Theatre District,Uber,UberPool,7,1.91,1,43.96,40.8,Partly Cloudy,0,0,0.68,5.48,8.73,10,54.47,38.94,33.96,1023.51,45,0.23,0,10,0.27,0.0074,39.54
3abc2892-839c-4986-8e67-625577afe70a,NA,23,29,11,NA,Theatre District,North End,Uber,WAV,7.5,1.57,1,40.29,34.73,Partly Cloudy,0,0,0.59,8.43,13.46,9.936,44.96,28.42,27.29,1010.12,313,0.22,0,9.936,0.75,0,35.2
fc887a2a-05b5-40ea-864d-59c391663ab4,NA,16,28,11,NA,Haymarket Square,North Station,Uber,Black,15,0.49,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75
78ea3442-6e44-422b-9690-6928fac58a35,NA,13,27,11,NA,North End,North Station,Lyft,Shared,5,1.1,1,44.94,42.13,Possible Drizzle,0.007,0.61,0.94,5.23,5.23,3.231,47.06,33.83,43.32,988.09,227,1,0,3.231,0.68,0.1429,36.37
41732ba6-1afc-45d2-ab4c-ab2823e1127f,NA,15,18,12,NA,Fenway,West End,Uber,Taxi,NA,2.72,1,27.41,16.07,Partly Cloudy,0,0,0.46,14.11,24.43,10,32.8,20.88,9.37,1010.13,318,0.43,1,10,0.37,0.0028,23.23
43392f73-fb2d-4a8e-800a-6a36a56d74c2,1543888679,1,4,12,04/12/2018 01:57,Northeastern University,Financial District,Lyft,Shared,9,4.22,1,45.96,43.06,Partly Cloudy,0,0,0.61,5.65,8.43,10,57.08,33.68,33.28,1002.29,265,0.14,0,10,0.89,4.00E-04,42.86
981ed73a-44aa-402f-8f3b-9d3133de14ac,NA,13,1,12,NA,North End,Beacon Hill,Lyft,Lux,16.5,1.86,1,35.95,30.89,Mostly Cloudy,0,0,0.72,6.06,6.35,9.874,44.65,34.88,27.65,1022.26,342,0.54,1,9.874,0.82,0,31.57
8fbb82b4-743d-48f9-95c2-0d28dff92ae6,NA,0,27,11,NA,North End,North Station,Lyft,Lux,13.5,1.11,1,44.52,39.94,Rain,0.1058,1,0.91,8.33,8.4,3.79,46.49,41.9,42.17,1006.47,89,1,0,3.79,0.64,0.1225,40.45
ffc066c4-692e-460a-989e-9de60d7f59f5,NA,5,2,12,NA,West End,Fenway,Lyft,Lux Black,26,2.91,1,38.19,38.19,Overcast,0,0,0.83,2.07,3.5,9.698,50.8,44.97,33.58,1021.39,136,1,0,9.698,0.86,0.0916,36.32
3c9a10e3-d892-41cd-a13a-3feeb10157ca,NA,14,30,11,NA,Northeastern University,Beacon Hill,Lyft,Lux,16.5,2.44,1,37.28,34.6,Clear,0,0,0.7,3.6,4.19,10,42.05,31.31,28.36,1017.45,324,0.02,1,10,0.79,4.00E-04,28.42
2b63c825-0304-4285-958c-0ac56669c0d8,NA,11,1,12,NA,Beacon Hill,Boston University,Uber,UberXL,15,2.33,1,32.31,28.18,Mostly Cloudy,0,0,0.79,4.24,4.75,9.85,44.66,35.04,26.59,1021.74,320,0.67,0,9.85,0.82,0,31.71
d1969e79-2f89-4386-b53b-21347ee2c44e,NA,10,3,12,NA,Theatre District,Northeastern University,Uber,UberXL,15,1.8,1,48.43,48.43,Overcast,0,0,0.94,2.74,2.74,3.729,57.87,32.8,46.7,999.67,213,1,0,3.729,0.89,7.00E-04,42.96
fd207a09-e711-450a-a75a-c3c6d0b83b22,NA,2,16,12,NA,North End,West End,Lyft,Lux Black,16.5,1.26,1,40.87,37.73,Partly Cloudy,0,0,0.7,4.68,5.77,9.827,54.29,38.48,32,1024.46,36,0.14,0,9.827,0.27,0.0082,39.74
3f224909-0d61-45f8-8b98-b674f4692bfc,NA,5,3,12,NA,North End,Beacon Hill,Lyft,Lyft XL,13.5,1.76,1,45.78,45.78,Foggy,0,0,0.94,1.71,2.44,1.46,57.52,33.58,44.22,1001.35,276,1,0,1.46,0.89,4.00E-04,42.83
a32e3692-ff5d-420f-8d7c-b112bf8c65e6,NA,3,3,12,NA,Boston University,West End,Uber,Black SUV,33,3.04,1,48.12,48.12,Overcast,0.002,0.1,0.95,2.56,2.56,4.73,52.86,46.6,46.76,1002.35,294,1,0,4.73,0.86,0.1055,36.35
1f6496ca-08c7-434f-a881-aee4ae322185,NA,6,30,11,NA,Back Bay,Northeastern University,Uber,UberPool,7,1.22,1,31.74,28.85,Clear,0,0,0.81,3.12,4.13,9.972,42.57,31.48,26.45,1014.31,312,0,0,9.972,0.79,4.00E-04,28.64
31ffbd4d-90e9-451d-9cbd-fec9a0aa188b,NA,14,29,11,NA,Boston University,Beacon Hill,Uber,WAV,11.5,2.79,1,41.39,36.08,Partly Cloudy,0,0,0.58,8.41,15.95,9.994,44.96,28.42,27.59,1006.23,314,0.22,1,9.994,0.75,0,35.2
594a0cb5-edce-484d-9c91-a19659556e36,NA,9,27,11,NA,Haymarket Square,Financial District,Lyft,Lux Black,16.5,1.03,1,44.88,40.15,Light Rain,0.0786,1,0.93,8.86,15.23,3.522,46.91,33.82,43.03,991.89,67,1,0,3.522,0.68,0.1425,36.34
01d9d534-9e24-4549-986e-2494a85f6519,NA,12,28,11,NA,South Station,Beacon Hill,Lyft,Lux Black,26,2.48,1,36.53,32.06,Mostly Cloudy,0,0,0.71,5.42,6.95,9.974,42.61,37.64,28.14,991.36,261,0.54,0,9.974,0.72,0,33.83
7a3a97b6-f275-4bf9-840e-f7285176d796,NA,15,26,11,NA,Theatre District,Fenway,Lyft,Lux Black XL,38.5,3.09,1,44.15,42.54,Drizzle,0.0074,0.86,0.93,3.53,3.9,8.561,46.27,42.2,42.14,1014.19,117,1,1,8.561,0.64,0.1234,40.74
e79699f7-3e63-451f-b41b-78b6cb2f6166,NA,22,13,12,NA,North End,North Station,Uber,WAV,7,1.03,1,31.98,31.98,Mostly Cloudy,0,0,0.61,1.98,3.86,10,33.81,27.05,19.94,1034.76,161,0.71,0,10,0.21,1.00E-04,17.91
463d40a5-150e-4654-9b32-37a3829f3989,NA,14,27,11,NA,Financial District,North End,Uber,UberX,7.5,1.21,1,42.01,37.66,Overcast,0.0015,0.32,0.91,6.82,7.56,4.394,46.24,33.6,39.68,988.3,237,1,1,4.394,0.68,0.143,35.84
01c30840-7101-4083-8fb8-0a05acc45730,1544952008,9,16,12,16/12/2018 09:20,Back Bay,Haymarket Square,Uber,Taxi,NA,2.32,1,42.34,37.12,Mostly Cloudy,0,0,0.68,8.66,9.17,10,43.68,34.19,32.7,1021.98,57,0.72,0,10,0.3,0.1276,39.89
c19c180c-c93e-4518-b465-16e15fa756cb,NA,0,18,12,NA,West End,South Station,Uber,UberXL,13,1.72,1,37.97,32.71,Partly Cloudy,0,0,0.7,6.96,11.55,9.904,41.41,23.95,28.97,1001.23,292,0.47,0,9.904,0.33,0.0177,34.18
b1c429a6-72fb-4fe8-8293-3cf8a981a80f,NA,23,27,11,NA,Back Bay,Haymarket Square,Uber,Taxi,NA,2.32,1,40.38,35.18,Partly Cloudy,0,0,0.71,7.73,11.57,10,46.74,33.82,31.61,991.84,252,0.13,0,10,0.68,0.1438,36.37
b146866c-31ef-41c9-b5e6-457dbc149565,NA,13,13,12,NA,South Station,Financial District,Lyft,Shared,3.5,0.65,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05
17441e36-3690-4799-8a4f-bffe7d28ad8f,NA,8,3,12,NA,North End,North Station,Uber,UberPool,6.5,1.03,1,45.69,45.69,Foggy,0,0,0.95,1.05,1.05,0.717,57.42,33.6,44.36,1000.79,202,1,0,0.717,0.89,4.00E-04,42.86
8de64732-a8e0-4af5-a40e-ba7e51842cf8,NA,0,18,12,NA,Financial District,Northeastern University,Uber,Black SUV,45,7.46,1,37.97,32.71,Partly Cloudy,0,0,0.7,6.96,11.55,9.904,41.41,23.95,28.97,1001.23,292,0.47,0,9.904,0.33,0.0177,34.18
5a2da30a-5602-4cb9-87e6-f4588eb96fa5,NA,14,17,12,NA,West End,South Station,Lyft,Lux,16.5,2.17,1,36.45,31,Overcast,5.00E-04,0.09,0.88,6.79,8.73,9.037,41.39,23.87,33.32,1003.86,328,1,1,9.037,0.33,0.0185,34.07
dc1fe594-9182-4b6a-a78b-17e297f4cbfc,NA,6,1,12,NA,North Station,Fenway,Uber,WAV,11.5,3.05,1,34.59,32.16,Overcast,0,0,0.78,3.07,3.07,9.945,44.66,35.04,28.47,1019.21,296,0.94,0,9.945,0.82,0,31.71
d4196cd6-4c91-429f-ac60-05da2dea143d,1544812213,18,14,12,14/12/2018 18:30,Back Bay,Northeastern University,Uber,UberX,9.5,1.22,1,45.82,43.61,Mostly Cloudy,0,0,0.51,4.57,4.57,9.898,46.65,40.76,28.63,1029.95,165,0.56,1,9.898,0.24,0,27.18
7f4e556f-4b27-4276-9377-250c8bfa2c9e,NA,5,2,12,NA,Back Bay,Northeastern University,Uber,UberXL,12,1.08,1,38.19,38.19,Overcast,0,0,0.83,2.07,3.5,9.698,50.8,44.97,33.58,1021.39,136,1,0,9.698,0.86,0.0916,36.32
4430d137-317d-4909-b39a-e72f44cb97db,NA,16,30,11,NA,Financial District,Northeastern University,Lyft,Lyft XL,22.5,3.21,1,40.13,38,Clear,0,0,0.62,3.46,4.47,9.92,42.32,31.57,27.99,1016.84,291,0.12,2,9.92,0.79,4.00E-04,28.64
31ae5cda-9dc0-481e-8d49-a63731e1b95c,NA,11,28,11,NA,Boston University,Financial District,Uber,Black SUV,41.5,4.74,1,35.54,30.98,Mostly Cloudy,0,0,0.73,5.31,7.2,9.933,42.61,37.6,27.87,991.07,270,0.76,0,9.933,0.72,0,33.85
af26bdc4-6b3b-42ab-b025-b736d23812a5,NA,7,3,12,NA,Boston University,West End,Uber,WAV,9.5,3.04,1,47.27,47.27,Overcast,0,0,0.95,1.44,1.44,3.188,57.87,32.8,45.86,1000.81,166,1,0,3.188,0.89,7.00E-04,42.96
73263d56-f289-4a06-b112-b323b2a990e4,1543504985,15,29,11,29/11/2018 15:23,Fenway,Back Bay,Uber,UberX,7.5,1.5,1,43,37.07,Partly Cloudy,0,0,0.54,10.72,14.22,9.931,44.76,28.78,27.34,1006.43,313,0.49,1,9.931,0.75,0,35.12
b9ae7b73-463b-4669-b381-12e07b62d834,NA,16,28,11,NA,Northeastern University,Financial District,Lyft,Lyft XL,22.5,3.91,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75
17e4ce76-75ca-475d-a77f-6445ae167839,NA,10,13,12,NA,Beacon Hill,Northeastern University,Uber,Black SUV,27,1.97,1,20.38,20.38,Clear,0,0,0.66,2.94,3.22,9.831,33.83,27.27,10.87,1031.51,2,0.03,0,9.831,0.21,1.00E-04,18.29
8d11da6d-bdba-4835-bd8e-4c1a8357b4c3,NA,2,29,11,NA,Beacon Hill,Haymarket Square,Lyft,Lux Black,19.5,1.33,1,37.92,31.91,Mostly Cloudy,0,0,0.71,8.28,12.43,9.981,42.7,37.17,29.42,997.37,305,0.75,0,9.981,0.72,0,33.6
8ab4a50d-cc9b-4652-9675-bdb67622b714,NA,13,18,12,NA,Northeastern University,Beacon Hill,Lyft,Lyft XL,16.5,2.41,1,24.61,12.65,Mostly Cloudy,0,0,0.51,13.75,25.75,10,32.81,20.91,8.84,1008.47,316,0.58,0,10,0.37,0.0028,23.05
